FIRM,ESTAB,EMP,FIRMDEATH_FIRMS,ESTABS_ENTRY,ESTABS_EXIT,JOB_CREATION,JOB_DESTRUCTION,NET_JOB_CREATION,YEAR,state,STARTUP_RATE,EXIT_RATE,JOB_CREATION_RATE,JOB_DESTRUCTION_RATE,FIRM_DEATH_RATE,STATE_NAME
74680,94676,1609831,5746,9229,8803,240611,248584,-7973,2005,22,9.75,9.3,14.95,15.44,7.69,Louisiana
30311,36349,498046,2130,3713,3237,62096,59402,2694,2005,23,10.21,8.91,12.47,11.93,7.03,Maine
99358,123109,2161633,7325,13979,11740,307377,291671,15706,2005,24,11.35,9.54,14.22,13.49,7.37,Maryland
126650,156414,2992042,10416,15440,15623,378170,363257,14913,2005,25,9.87,9.99,12.64,12.14,8.22,Massachusetts
167066,211101,3774851,13361,21140,20670,505813,590282,-84469,2005,26,10.01,9.79,13.4,15.64,8.0,Michigan
104696,130327,2416463,7465,13615,11753,320953,282162,38791,2005,27,10.45,9.02,13.28,11.68,7.13,Minnesota
43718,55885,925161,3576,5723,5459,124233,129803,-5570,2005,28,10.24,9.77,13.43,14.03,8.18,Mississippi
110103,138851,2391116,9299,16017,13451,308918,313848,-4930,2005,29,11.54,9.69,12.92,13.13,8.45,Missouri
26494,30743,326775,1856,3651,2812,52126,40689,11437,2005,30,11.88,9.15,15.95,12.45,7.01,Montana
37612,46443,769913,2500,4284,3851,104073,91235,12838,2005,31,9.22,8.29,13.52,11.85,6.65,Nebraska
40332,49967,1083010,3857,7919,5700,200758,143063,57695,2005,32,15.85,11.41,18.54,13.21,9.56,Nevada
29405,35311,553394,2210,3685,3204,70614,67969,2645,2005,33,10.44,9.07,12.76,12.28,7.52,New Hampshire
181234,213923,3578790,15054,24761,22596,505594,535875,-30281,2005,34,11.57,10.56,14.13,14.97,8.31,New Jersey
32736,40473,597329,2450,4538,3782,98324,82522,15802,2005,35,11.21,9.34,16.46,13.82,7.48,New Mexico
381550,449296,7340539,31973,50866,47814,998889,1019950,-21061,2005,36,11.32,10.64,13.61,13.89,8.38,New York
153350,196305,3405772,12099,22535,18704,505497,470423,35074,2005,37,11.48,9.53,14.84,13.81,7.89,North Carolina
15536,18822,271241,970,1726,1457,34679,30116,4563,2005,38,9.17,7.74,12.79,11.1,6.24,North Dakota
186643,246743,4733863,14146,22575,22244,645198,639498,5700,2005,39,9.15,9.02,13.63,13.51,7.58,Ohio
64314,80366,1213377,5088,8703,7517,180862,156507,24355,2005,40,10.83,9.35,14.91,12.9,7.91,Oklahoma
78683,95805,1401331,5913,11883,9162,215670,163149,52521,2005,41,12.4,9.56,15.39,11.64,7.51,Oregon
216403,276602,5068040,15418,26388,24137,642798,634422,8376,2005,42,9.54,8.73,12.68,12.52,7.12,Pennsylvania
23216,26754,441040,1680,2761,2533,53676,49911,3765,2005,44,10.32,9.47,12.17,11.32,7.24,Rhode Island
74021,94423,1595985,5853,10924,8722,233802,209485,24317,2005,45,11.57,9.24,14.65,13.13,7.91,South Carolina
19105,22587,317490,1225,2214,1892,40953,35370,5583,2005,46,9.8,8.38,12.9,11.14,6.41,South Dakota
92944,123009,2358200,7628,13150,11687,332650,313534,19116,2005,47,10.69,9.5,14.11,13.3,8.21,Tennessee
342036,452892,8267151,30008,53861,46134,1352274,1191352,160922,2005,48,11.89,10.19,16.36,14.41,8.77,Texas
45949,55634,957887,3974,8360,6203,175082,130525,44557,2005,49,15.03,11.15,18.28,13.63,8.65,Utah
17012,19716,258747,1110,1833,1687,33615,28007,5608,2005,50,9.3,8.56,12.99,10.82,6.52,Vermont
134688,173327,3069573,10070,19785,16149,448345,418946,29399,2005,51,11.41,9.32,14.61,13.65,7.48,Virginia
126278,154338,2317336,10059,19762,15698,364861,302986,61875,2005,53,12.8,10.17,15.74,13.07,7.97,Washington
29544,37516,569171,2305,3596,3466,75182,74606,576,2005,54,9.59,9.24,13.21,13.11,7.8,West Virginia
104208,130805,2443243,7102,12173,10738,304994,288940,16054,2005,55,9.31,8.21,12.48,11.83,6.82,Wisconsin
14991,17396,194556,1106,2057,1589,31565,26777,4788,2005,56,11.82,9.13,16.22,13.76,7.38,Wyoming
73340,96154,1715506,5970,10753,8775,270161,231566,38595,2006,1,11.18,9.13,15.75,13.5,8.14,Alabama
13801,17031,242008,1125,2175,1710,40862,29958,10904,2006,2,12.77,10.04,16.88,12.38,8.15,Alaska
94775,122348,2345081,8081,19572,12041,459090,283209,175881,2006,4,16.0,9.84,19.58,12.08,8.53,Arizona
47932,61169,1042867,4224,7117,5926,146812,116168,30644,2006,5,11.63,9.69,14.08,11.14,8.81,Arkansas
624038,778867,13707707,55835,105791,80346,2346579,1838818,507761,2006,6,13.58,10.32,17.12,13.41,8.95,California
110015,134453,1999451,9831,19336,14925,347341,264476,82865,2006,8,14.38,11.1,17.37,13.23,8.94,Colorado
69362,85004,1542909,5413,8884,7923,208625,184500,24125,2006,9,10.45,9.32,13.52,11.96,7.8,Connecticut
18360,22706,389519,1662,2657,2485,55756,60182,-4426,2006,10,11.7,10.94,14.31,15.45,9.05,Delaware
15286,19169,436030,948,2193,1688,62894,52863,10031,2006,11,11.44,8.81,14.42,12.12,6.2,District of Columbia
370319,456476,7208790,36443,71546,52668,1314222,952099,362123,2006,12,15.67,11.54,18.23,13.21,9.84,Florida
157004,201564,3615297,13676,27612,20687,606037,477922,128115,2006,13,13.7,10.26,16.76,13.22,8.71,Georgia
24161,30509,510202,1578,3408,2364,76290,52276,24014,2006,15,11.17,7.75,14.95,10.25,6.53,Hawaii
33886,40102,541460,2654,6317,3826,94929,68315,26614,2006,16,15.75,9.54,17.53,12.62,7.83,Idaho
227899,286375,5346515,18016,32802,27476,789242,671094,118148,2006,17,11.45,9.59,14.76,12.55,7.91,Illinois
105929,139070,2659870,8206,14897,12484,366962,312360,54602,2006,18,10.71,8.98,13.8,11.74,7.75,Indiana
58239,75014,1300552,4625,7733,6731,167859,133078,34781,2006,19,10.31,8.97,12.91,10.23,7.94,Iowa
55680,70222,1163455,4615,7529,6826,168267,136287,31980,2006,20,10.72,9.72,14.46,11.71,8.29,Kansas
65967,85747,1546669,5269,8928,7684,219532,183726,35806,2006,21,10.41,8.96,14.19,11.88,7.99,Kentucky
72023,92469,1587916,7537,10449,12647,274635,298188,-23553,2006,22,11.3,13.68,17.3,18.78,10.46,Louisiana
30659,37043,506089,2531,4241,3544,65994,58720,7274,2006,23,11.45,9.57,13.04,11.6,8.26,Maine
101468,126355,2228727,7901,15238,12000,345757,279834,65923,2006,24,12.06,9.5,15.51,12.56,7.79,Maryland
128277,159188,3064358,9507,17083,14289,437150,369558,67592,2006,25,10.73,8.98,14.27,12.06,7.41,Massachusetts
167229,212717,3779159,14377,22487,20875,526881,512016,14865,2006,26,10.57,9.81,13.94,13.55,8.6,Michigan
106078,133187,2471473,8433,15512,12656,345794,291019,54775,2006,27,11.65,9.5,13.99,11.78,7.95,Minnesota
43401,55996,945599,3986,6304,6195,147866,129941,17925,2006,28,11.26,11.06,15.64,13.74,9.18,Mississippi
109431,139795,2440248,11048,16417,15445,356138,304999,51139,2006,29,11.74,11.05,14.59,12.5,10.1,Missouri
27547,32037,338060,2065,4344,3049,55207,44585,10622,2006,30,13.56,9.52,16.33,13.19,7.5,Montana
37789,47100,783666,2848,4874,4214,102217,88239,13978,2006,31,10.35,8.95,13.04,11.26,7.54,Nebraska
42517,53034,1163826,4106,8926,5832,220646,143867,76779,2006,32,16.83,11.0,18.96,12.36,9.66,Nevada
29620,35807,573931,2409,3921,3426,85295,65763,19532,2006,33,10.95,9.57,14.86,11.46,8.13,New Hampshire
183888,218292,3660515,15731,26711,22327,563785,484984,78801,2006,34,12.24,10.23,15.4,13.25,8.55,New Jersey
33533,41645,632900,2694,5196,4030,112831,77140,35691,2006,35,12.48,9.68,17.83,12.19,8.03,New Mexico
385289,456100,7486062,34581,54315,47517,1064890,929768,135122,2006,36,11.91,10.42,14.22,12.42,8.98,New York
157059,202680,3528453,12815,25367,18986,564216,447808,116408,2006,37,12.52,9.37,15.99,12.69,8.16,North Carolina
15637,19108,280641,1133,1973,1685,38971,29816,9155,2006,38,10.33,8.82,13.89,10.62,7.25,North Dakota
186141,248497,4796675,15106,24737,22981,661225,599411,61814,2006,39,9.95,9.25,13.79,12.5,8.12,Ohio
65182,81885,1277551,5280,9400,7868,213050,149983,63067,2006,40,11.48,9.61,16.68,11.74,8.1,Oklahoma
81112,99259,1457677,6471,12796,9345,226971,172236,54735,2006,41,12.89,9.41,15.57,11.82,7.98,Oregon
216624,279838,5186254,16571,27892,24646,693645,578975,114670,2006,42,9.97,8.81,13.37,11.16,7.65,Pennsylvania
23528,27267,440736,1737,3091,2571,61392,61653,-261,2006,44,11.34,9.43,13.93,13.99,7.38,Rhode Island
75739,97205,1651612,6158,11777,8984,261132,207735,53397,2006,45,12.12,9.24,15.81,12.58,8.13,South Carolina
19312,22914,330143,1523,2520,2193,45623,32924,12699,2006,46,11.0,9.57,13.82,9.97,7.89,South Dakota
94163,125636,2447632,7796,14527,11891,374965,287710,87255,2006,47,11.56,9.46,15.32,11.75,8.28,Tennessee
348430,465478,8710930,30843,59637,47035,1543144,1115018,428126,2006,48,12.81,10.1,17.72,12.8,8.85,Texas
48913,59245,1024231,4115,9755,6145,185014,119917,65097,2006,49,16.47,10.37,18.06,11.71,8.41,Utah
17106,19916,262489,1267,1988,1783,30740,27174,3566,2006,50,9.98,8.95,11.71,10.35,7.41,Vermont
138283,179347,3193545,10917,22450,16419,513232,392971,120261,2006,51,12.52,9.15,16.07,12.31,7.89,Virginia
130095,159704,2415080,11078,21582,16213,401051,309639,91412,2006,53,13.51,10.15,16.61,12.82,8.52,Washington
29414,37729,589704,2465,3801,3595,86981,68144,18837,2006,54,10.07,9.53,14.75,11.56,8.38,West Virginia
104402,132366,2477117,8150,13414,11851,310607,283708,26899,2006,55,10.13,8.95,12.54,11.45,7.81,Wisconsin
15408,17894,206765,1193,2299,1798,36528,25799,10729,2006,56,12.85,10.05,17.67,12.48,7.74,Wyoming
74187,97869,1717477,5861,10821,9064,257399,256285,1114,2007,1,11.06,9.26,14.99,14.92,7.9,Alabama
13839,17182,244710,1148,2030,1862,42762,39770,2992,2007,2,11.81,10.84,17.47,16.25,8.3,Alaska
97302,126302,2392521,9165,18277,14299,448051,401362,46689,2007,4,14.47,11.32,18.73,16.78,9.42,Arizona
48092,61810,1026895,4040,6687,6005,144316,160181,-15865,2007,5,10.82,9.72,14.05,15.6,8.4,Arkansas
631940,790026,13689685,58428,100798,89425,2176676,2203701,-27025,2007,6,12.76,11.32,15.9,16.1,9.25,California
112049,137449,2038562,10223,19001,15965,357443,322501,34942,2007,8,13.82,11.62,17.53,15.82,9.12,Colorado
68878,85079,1523127,5206,8300,8203,208757,228255,-19498,2007,9,9.76,9.64,13.71,14.99,7.56,Connecticut
18105,22729,386147,1505,2590,2577,65392,69072,-3680,2007,10,11.4,11.34,16.93,17.89,8.31,Delaware
15341,19395,437834,1010,2100,1868,69160,68349,811,2007,11,10.83,9.63,15.8,15.61,6.58,District of Columbia
373532,462939,7221689,41632,67880,61337,1235065,1258178,-23113,2007,12,14.66,13.25,17.1,17.42,11.15,Florida
160348,206716,3632943,14512,27677,22490,580831,566281,14550,2007,13,13.39,10.88,15.99,15.59,9.05,Georgia
24301,30691,516070,1763,3079,2893,76218,69678,6540,2007,15,10.03,9.43,14.77,13.5,7.25,Hawaii
35168,41710,545702,2927,5891,4259,93846,89791,4055,2007,16,14.12,10.21,17.2,16.45,8.32,Idaho
228534,288250,5350607,18238,31181,29216,776460,774206,2254,2007,17,10.82,10.14,14.51,14.47,7.98,Illinois
105803,139875,2635618,8578,14262,13382,366879,391242,-24363,2007,18,10.2,9.57,13.92,14.84,8.11,Indiana
58239,75278,1297128,4135,6774,6492,161898,165614,-3716,2007,19,9.0,8.62,12.48,12.77,7.1,Iowa
55755,70674,1180696,4264,7168,6696,170333,154113,16220,2007,20,10.14,9.47,14.43,13.05,7.65,Kansas
65882,86239,1541076,5264,8694,8133,219092,225983,-6891,2007,21,10.08,9.43,14.22,14.66,7.99,Kentucky
74763,95849,1635340,5241,11874,8439,283636,236427,47209,2007,22,12.39,8.8,17.34,14.46,7.01,Louisiana
30708,37360,500736,2445,3995,3662,66737,72073,-5336,2007,23,10.69,9.8,13.33,14.39,7.96,Maine
101735,127231,2222880,8342,14101,13197,325869,333324,-7455,2007,24,11.08,10.37,14.66,15.0,8.2,Maryland
127607,159089,3065563,9800,15587,15642,414822,405212,9610,2007,25,9.8,9.83,13.53,13.22,7.68,Massachusetts
164604,210730,3670458,14903,21097,22955,487954,593958,-106004,2007,26,10.01,10.89,13.29,16.18,9.05,Michigan
105835,133179,2510613,8445,14051,13994,368025,327574,40451,2007,27,10.55,10.51,14.66,13.05,7.98,Minnesota
44125,57148,939115,3535,6474,5265,131340,136900,-5560,2007,28,11.33,9.21,13.99,14.58,8.01,Mississippi
108815,140088,2429916,9876,15248,14854,334618,345239,-10621,2007,29,10.88,10.6,13.77,14.21,9.08,Missouri
28301,32958,353814,2089,4080,3126,58005,46141,11864,2007,30,12.38,9.48,16.39,13.04,7.38,Montana
37829,47408,791477,2695,4562,4233,104357,97162,7195,2007,31,9.62,8.93,13.19,12.28,7.12,Nebraska
43621,54772,1188392,4633,8628,6886,222474,198854,23620,2007,32,15.75,12.57,18.72,16.73,10.62,Nevada
29471,35837,573032,2396,3630,3591,74900,76663,-1763,2007,33,10.13,10.02,13.07,13.38,8.13,New Hampshire
183338,218123,3640706,16466,24652,24812,534299,555954,-21655,2007,34,11.3,11.38,14.68,15.27,8.98,New Jersey
33941,42384,631831,2676,4867,4097,99100,97920,1180,2007,35,11.48,9.67,15.68,15.5,7.88,New Mexico
386607,458869,7476831,33455,51902,49050,1064269,1068417,-4148,2007,36,11.31,10.69,14.23,14.29,8.65,New York
159658,207000,3561199,13008,24862,20604,550397,521590,28807,2007,37,12.01,9.95,15.46,14.65,8.15,North Carolina
15776,19354,289947,973,1866,1592,44574,34897,9677,2007,38,9.64,8.23,15.37,12.04,6.17,North Dakota
183664,247345,4753348,14996,23506,24576,631188,676623,-45435,2007,39,9.5,9.94,13.28,14.23,8.16,Ohio
65752,83161,1300292,5279,9341,8015,214209,191064,23145,2007,40,11.23,9.64,16.47,14.69,8.03,Oklahoma
82635,101405,1470077,6594,12187,10018,215867,201307,14560,2007,41,12.02,9.88,14.68,13.69,7.98,Oregon
215984,279778,5179861,15683,26376,26293,685862,690551,-4689,2007,42,9.43,9.4,13.24,13.33,7.26,Pennsylvania
23299,27212,443220,1905,2758,2814,62102,59724,2378,2007,44,10.14,10.34,14.01,13.48,8.18,Rhode Island
76696,99159,1662949,6415,11689,9699,254379,245125,9254,2007,45,11.79,9.78,15.3,14.74,8.36,South Carolina
19441,23212,331590,1337,2396,2053,44636,42011,2625,2007,46,10.32,8.84,13.46,12.67,6.88,South Dakota
94974,127351,2469459,7661,14056,12322,383906,358539,25367,2007,47,11.04,9.68,15.55,14.52,8.07,Tennessee
353737,475203,8987431,30815,59808,49678,1619356,1347959,271397,2007,48,12.59,10.45,18.02,15.0,8.71,Texas
51516,62197,1094950,4399,9689,6724,198721,146276,52445,2007,49,15.58,10.81,18.15,13.36,8.54,Utah
17154,19952,261680,1175,1948,1896,32139,32757,-618,2007,50,9.76,9.5,12.28,12.52,6.85,Vermont
139557,181971,3190758,11407,21080,18408,494701,496509,-1808,2007,51,11.58,10.12,15.5,15.56,8.17,Virginia
132838,163191,2491408,11257,20931,17386,400251,319998,80253,2007,53,12.83,10.65,16.07,12.84,8.47,Washington
29180,37638,579921,2313,3509,3579,80002,88932,-8930,2007,54,9.32,9.51,13.8,15.34,7.93,West Virginia
104148,132490,2478714,7823,12599,12433,307964,307129,835,2007,55,9.51,9.38,12.42,12.39,7.51,Wisconsin
15751,18350,215709,1161,2238,1753,38033,29209,8824,2007,56,12.2,9.55,17.63,13.54,7.37,Wyoming
73330,97142,1708691,6428,9018,9705,235276,244554,-9278,2008,1,9.28,9.99,13.77,14.31,8.77,Alabama
13679,17019,247205,1197,1812,1964,35509,32849,2660,2008,2,10.65,11.54,14.36,13.29,8.75,Alaska
96436,125935,2316420,10865,15948,16260,351503,428251,-76748,2008,4,12.66,12.91,15.17,18.49,11.27,Arizona
47525,61319,1012848,4196,5761,6221,126226,139963,-13737,2008,5,9.4,10.15,12.46,13.82,8.83,Arkansas
625520,784638,13534497,62229,88006,92958,2000822,2107809,-106987,2008,6,11.22,11.85,14.78,15.57,9.95,California
111758,137573,2060278,10856,16828,16614,327191,306107,21084,2008,8,12.23,12.08,15.88,14.86,9.71,Colorado
68063,84544,1532613,5222,7556,8068,217056,210805,6251,2008,9,8.94,9.54,14.16,13.75,7.67,Connecticut
17825,22464,384062,1577,2285,2526,57544,58757,-1213,2008,10,10.17,11.24,14.98,15.3,8.85,Delaware
15335,19429,443600,952,1984,1942,60581,54530,6051,2008,11,10.21,10.0,13.66,12.29,6.21,District of Columbia
361574,451437,7076565,47002,56598,67945,1073823,1235311,-161488,2008,12,12.54,15.05,15.17,17.46,13.0,Florida
158301,205300,3619875,16871,24030,25383,555414,570634,-15220,2008,13,11.7,12.36,15.34,15.76,10.66,Georgia
23987,30451,517158,1877,2678,2904,67141,67092,49,2008,15,8.79,9.54,12.98,12.97,7.83,Hawaii
34549,41279,536064,3630,4777,5189,73907,83923,-10016,2008,16,11.57,12.57,13.79,15.66,10.51,Idaho
226207,286837,5387468,19265,28521,29811,741617,704270,37347,2008,17,9.94,10.39,13.77,13.07,8.52,Illinois
104289,138305,2596339,8924,12339,13864,326911,366770,-39859,2008,18,8.92,10.02,12.59,14.13,8.56,Indiana
57569,74675,1308279,4259,6071,6641,160636,148166,12470,2008,19,8.13,8.89,12.28,11.33,7.4,Iowa
55154,70136,1193168,4317,6166,6675,157363,144039,13324,2008,20,8.79,9.52,13.19,12.07,7.83,Kansas
64833,85494,1538287,5514,7539,8295,203467,206209,-2742,2008,21,8.82,9.7,13.23,13.41,8.5,Kentucky
74804,96241,1636388,5785,9329,8895,237868,234688,3180,2008,22,9.69,9.24,14.54,14.34,7.73,Louisiana
30106,36790,505737,2619,3439,3995,65547,61211,4336,2008,23,9.35,10.86,12.96,12.1,8.7,Maine
99994,125613,2215627,8806,12204,13769,306241,309302,-3061,2008,24,9.72,10.96,13.82,13.96,8.81,Maryland
125570,157456,3067110,9942,13846,15429,396912,392205,4707,2008,25,8.79,9.8,12.94,12.79,7.92,Massachusetts
160630,206702,3612450,15061,18864,22812,496342,550167,-53825,2008,26,9.13,11.04,13.74,15.23,9.38,Michigan
103972,131499,2484668,8934,12344,13968,314271,344354,-30083,2008,27,9.39,10.62,12.65,13.86,8.59,Minnesota
43650,56899,942943,3802,5325,5551,131655,126521,5134,2008,28,9.36,9.76,13.96,13.42,8.71,Mississippi
107064,138763,2440907,9798,13387,14627,330937,318501,12436,2008,29,9.65,10.54,13.56,13.05,9.15,Missouri
28140,32874,358666,2387,3415,3488,51976,47021,4955,2008,30,10.39,10.61,14.49,13.11,8.48,Montana
37624,47355,793620,2756,4207,4239,100706,100892,-186,2008,31,8.88,8.95,12.69,12.71,7.33,Nebraska
43254,54754,1154519,5318,7629,7592,179888,212382,-32494,2008,32,13.93,13.87,15.58,18.4,12.29,Nevada
28970,35404,589844,2449,3219,3640,93303,76804,16499,2008,33,9.09,10.28,15.82,13.02,8.45,New Hampshire
180027,215092,3588107,16907,21605,24563,499947,547598,-47651,2008,34,10.04,11.42,13.93,15.26,9.39,New Jersey
33705,42178,638619,2891,4356,4535,96981,97870,-889,2008,35,10.33,10.75,15.19,15.33,8.58,New Mexico
386786,459983,7538550,32914,48698,47468,1034144,965794,68350,2008,36,10.59,10.32,13.72,12.81,8.51,New York
158706,206982,3549931,14298,21584,21482,501326,507073,-5747,2008,37,10.43,10.38,14.12,14.28,9.01,North Carolina
15842,19452,305142,1003,1680,1568,49144,33081,16063,2008,38,8.64,8.06,16.11,10.84,6.33,North Dakota
179410,242574,4702758,15216,19907,24555,602646,652466,-49820,2008,39,8.21,10.12,12.81,13.87,8.48,Ohio
65924,83872,1325133,5328,8645,7896,199230,176655,22575,2008,40,10.31,9.41,15.03,13.33,8.08,Oklahoma
82098,101114,1470090,7382,10722,10978,199391,201228,-1837,2008,41,10.6,10.86,13.56,13.69,8.99,Oregon
214002,278894,5204397,15770,24082,24884,662903,639737,23166,2008,42,8.63,8.92,12.74,12.29,7.37,Pennsylvania
22799,26683,432020,1925,2432,2948,50538,61628,-11090,2008,44,9.11,11.05,11.7,14.27,8.44,Rhode Island
75833,98747,1663422,6889,9837,10223,233598,231165,2433,2008,45,9.96,10.35,14.04,13.9,9.08,South Carolina
19341,23222,338629,1459,2157,2125,46526,39204,7322,2008,46,9.29,9.15,13.74,11.58,7.54,South Dakota
94253,127768,2485448,8340,12964,12524,359894,347417,12477,2008,47,10.15,9.8,14.48,13.98,8.85,Tennessee
356176,479690,9151187,31629,54112,49391,1508574,1334403,174171,2008,48,11.28,10.3,16.49,14.58,8.88,Texas
51613,62600,1105978,5366,8281,7859,183873,171689,12184,2008,49,13.23,12.55,16.63,15.52,10.4,Utah
16880,19683,262014,1244,1698,1944,31347,30998,349,2008,50,8.63,9.88,11.96,11.83,7.37,Vermont
138256,180463,3175365,12321,18175,19586,447374,461157,-13783,2008,51,10.07,10.85,14.09,14.52,8.91,Virginia
132818,163652,2510963,12133,18596,18052,358244,338663,19581,2008,53,11.36,11.03,14.27,13.49,9.14,Washington
28500,37124,585173,2365,2991,3494,77484,73356,4128,2008,54,8.06,9.41,13.24,12.54,8.3,West Virginia
102441,131167,2480938,8035,10907,12168,287680,284897,2783,2008,55,8.32,9.28,11.6,11.48,7.84,Wisconsin
15825,18458,220788,1222,2035,1910,38740,32422,6318,2008,56,11.03,10.35,17.55,14.68,7.72,Wyoming
71156,94832,1608780,6874,7679,10218,172022,277286,-105264,2009,1,8.1,10.77,10.69,17.24,9.66,Alabama
13563,17004,251513,1079,1806,1873,39366,35504,3862,2009,2,10.62,11.02,15.65,14.12,7.96,Alaska
91525,120912,2123593,12228,13166,18640,278958,474789,-195831,2009,4,10.89,15.42,13.14,22.36,13.36,Arizona
46680,60559,969382,4342,5428,6412,112146,158124,-45978,2009,5,8.96,10.59,11.57,16.31,9.3,Arkansas
608810,767112,12719404,64940,78550,98783,1548552,2434318,-885766,2009,6,10.24,12.88,12.17,19.14,10.67,California
108704,134474,1955369,11607,14698,18313,249981,360942,-110961,2009,8,10.93,13.62,12.78,18.46,10.68,Colorado
66193,82532,1456202,5353,6373,8634,150048,228824,-78776,2009,9,7.72,10.46,10.3,15.71,8.09,Connecticut
17341,21970,368403,1546,1985,2557,44982,62500,-17518,2009,10,9.04,11.64,12.21,16.97,8.92,Delaware
15280,19611,450880,1020,2057,1939,62031,56745,5286,2009,11,10.49,9.89,13.76,12.59,6.68,District of Columbia
347180,437029,6616702,45259,52606,69093,875384,1351793,-476409,2009,12,12.04,15.81,13.23,20.43,13.04,Florida
151824,198753,3403000,18237,20638,27881,435541,665475,-229934,2009,13,10.38,14.03,12.8,19.56,12.01,Georgia
23560,30087,486615,1962,2565,3023,49971,81910,-31939,2009,15,8.53,10.05,10.27,16.83,8.33,Hawaii
32658,39427,497982,3756,3757,5747,56073,94528,-38455,2009,16,9.53,14.58,11.26,18.98,11.5,Idaho
220842,280897,5063086,19966,24976,31835,533789,869650,-335861,2009,17,8.89,11.33,10.54,17.18,9.04,Illinois
101349,135135,2435693,8991,10521,14062,262601,425898,-163297,2009,18,7.79,10.41,10.78,17.49,8.87,Indiana
56781,73972,1277726,4213,5409,6339,139940,169979,-30039,2009,19,7.31,8.57,10.95,13.3,7.42,Iowa
54236,69257,1158749,4318,5492,6581,126552,163506,-36954,2009,20,7.93,9.5,10.92,14.11,7.96,Kansas
63417,84218,1468929,5461,6830,8393,166907,241692,-74785,2009,21,8.11,9.97,11.36,16.45,8.61,Kentucky
74494,96209,1629178,5955,8527,8987,214189,229685,-15496,2009,22,8.86,9.34,13.15,14.1,7.99,Louisiana
28976,35715,487231,2595,2921,4102,51278,70434,-19156,2009,23,8.18,11.49,10.52,14.46,8.96,Maine
96977,122988,2116303,8837,11186,14281,253435,358896,-105461,2009,24,9.1,11.61,11.98,16.96,9.11,Maryland
122420,154279,2967689,9804,12414,16044,321198,426834,-105636,2009,25,8.05,10.4,10.82,14.38,8.01,Massachusetts
